Species	gtdb_taxonomy	genus	sp	accession	gtdb_type_species_of_genus	Oxygen tolerance raw	Oxygen tolerance	random_id
Treponema pedis	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_B;s__Treponema_B pedis	g__Treponema_B	s__Treponema_B pedis	RS_GCF_000447675.1	f	anaerobe	anaerobe	4641
Elizabethkingia bruuniana	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia bruuniana	g__Elizabethkingia	s__Elizabethkingia bruuniana	RS_GCF_002024805.1	f	aerobe	aerobe	4639
Alkalihalobacillus macyae	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_G;f__Anaerobacillaceae_A;g__Anaerobacillus_A;s__Anaerobacillus_A macyae	g__Anaerobacillus_A	s__Anaerobacillus_A macyae	RS_GCF_001039475.1	f	anaerobe	anaerobe	4637
Bacillus badius	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__Domibacillaceae;g__Pseudobacillus;s__Pseudobacillus badius	g__Pseudobacillus	s__Pseudobacillus badius	RS_GCF_001591605.1	f	aerobe	aerobe	4634
Nonlabens xylanidelens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Nonlabens;s__Nonlabens xylanidelens	g__Nonlabens	s__Nonlabens xylanidelens	RS_GCF_002934445.1	f	aerobe	aerobe	4633
Enterococcus avium	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_A;s__Enterococcus_A avium	g__Enterococcus_A	s__Enterococcus_A avium	RS_GCF_000406965.1	f	aerobe,microaerophile	aerobe	4631
Geodermatophilus africanus	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Geodermatophilaceae;g__Geodermatophilus;s__Geodermatophilus africanus	g__Geodermatophilus	s__Geodermatophilus africanus	RS_GCF_900107105.1	f	aerobe	aerobe	4628
Rodentibacter myodis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Rodentibacter;s__Rodentibacter myodis	g__Rodentibacter	s__Rodentibacter myodis	RS_GCF_001999305.1	f	microaerophile	aerobe	4628
Nitrincola alkalisediminis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Nitrincola;s__Nitrincola alkalisediminis	g__Nitrincola	s__Nitrincola alkalisediminis	GB_GCA_009821115.1	f	aerobe	aerobe	4626
Methanocaldococcus fervens	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanocaldococcus;s__Methanocaldococcus fervens	g__Methanocaldococcus	s__Methanocaldococcus fervens	RS_GCF_000023985.1	f	anaerobe	anaerobe	4624
Rufibacter glacialis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Rufibacter;s__Rufibacter glacialis	g__Rufibacter	s__Rufibacter glacialis	RS_GCF_008271745.1	f	aerobe	aerobe	4621
Cryobacterium levicorallinum	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Cryobacterium;s__Cryobacterium levicorallinum	g__Cryobacterium	s__Cryobacterium levicorallinum	RS_GCF_004402405.1	f	aerobe	aerobe	4614
Marinomonas atlantica	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Marinomonadaceae;g__Marinomonas;s__Marinomonas atlantica	g__Marinomonas	s__Marinomonas atlantica	RS_GCF_001639725.1	f	obligate aerobe	aerobe	4614
Polaribacter porphyrae	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter porphyrae	g__Polaribacter	s__Polaribacter porphyrae	RS_GCF_002954685.1	f	aerobe	aerobe	4612
Allochromatium warmingii	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Allochromatium;s__Allochromatium warmingii	g__Allochromatium	s__Allochromatium warmingii	RS_GCF_900107145.1	f	anaerobe	anaerobe	4611
Caminibacter mediatlanticus	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Nautiliales;f__Nautiliaceae;g__Caminibacter;s__Caminibacter mediatlanticus	g__Caminibacter	s__Caminibacter mediatlanticus	RS_GCF_005843985.1	f	anaerobe	anaerobe	4609
Lysobacter concretionis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Lysobacter concretionis	g__Lysobacter	s__Lysobacter concretionis	RS_GCF_000768345.1	f	aerobe	aerobe	4609
Sulfitobacter brevis	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;s__Sulfitobacter brevis	g__Sulfitobacter	s__Sulfitobacter brevis	RS_GCF_900112755.1	f	aerobe	aerobe	4606
Slackia faecicanis	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia_A;s__Slackia_A faecicanis	g__Slackia_A	s__Slackia_A faecicanis	RS_GCF_003725295.1	f	anaerobe	anaerobe	4604
Campylobacter hyointestinalis	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter lawsonii	g__Campylobacter	s__Campylobacter lawsonii	RS_GCF_013372165.1	f	microaerophile	aerobe	4599
Thermovibrio guaymasensis	d__Bacteria;p__Aquificota;c__Desulfurobacteriia;o__Desulfurobacteriales;f__Desulfurobacteriaceae;g__Thermovibrio;s__Thermovibrio guaymasensis	g__Thermovibrio	s__Thermovibrio guaymasensis	RS_GCF_003633715.1	f	anaerobe	anaerobe	4599
Pseudoalteromonas marina	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas marina	g__Pseudoalteromonas	s__Pseudoalteromonas marina	RS_GCF_000238335.2	f	aerobe	aerobe	4595
Alishewanella aestuarii	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alishewanella;s__Alishewanella aestuarii	g__Alishewanella	s__Alishewanella aestuarii	RS_GCF_000280055.1	f	aerobe	aerobe	4594
Rhodobacter xinxiangensis	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Falsirhodobacter;s__Falsirhodobacter xinxiangensis	g__Falsirhodobacter	s__Falsirhodobacter xinxiangensis	RS_GCF_004959935.1	f	aerobe	aerobe	4592
Scardovia wiggsiae	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Scardovia;s__Scardovia wiggsiae	g__Scardovia	s__Scardovia wiggsiae	RS_GCF_000269605.1	f	obligate anaerobe,anaerobe	anaerobe	4591
Aggregatibacter segnis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Aggregatibacter;s__Aggregatibacter segnis	g__Aggregatibacter	s__Aggregatibacter segnis	RS_GCF_000185305.1	f	microaerophile	aerobe	4587
Larkinella soli	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Larkinella;s__Larkinella soli	g__Larkinella	s__Larkinella soli	RS_GCF_003703975.1	f	aerobe,obligate aerobe	aerobe	4585
Mesorhizobium helmanticense	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium helmanticense	g__Mesorhizobium	s__Mesorhizobium helmanticense	RS_GCF_003034915.1	f	aerobe	aerobe	4584
Methanobrevibacter cuticularis	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_C;s__Methanobrevibacter_C cuticularis	g__Methanobrevibacter_C	s__Methanobrevibacter_C cuticularis	RS_GCF_001639285.1	f	anaerobe	anaerobe	4583
Microterricola pindariensis	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microterricola;s__Microterricola pindariensis	g__Microterricola	s__Microterricola pindariensis	RS_GCF_002936985.1	f	aerobe	aerobe	4582
Exiguobacterium antarcticum	d__Bacteria;p__Firmicutes;c__Bacilli;o__Exiguobacterales;f__Exiguobacteraceae;g__Exiguobacterium_A;s__Exiguobacterium_A antarcticum	g__Exiguobacterium_A	s__Exiguobacterium_A antarcticum	RS_GCF_000685865.1	f	aerobe	aerobe	4578
Bizionia myxarmorum	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Algorimicrobium;s__Algorimicrobium myxarmorum	g__Algorimicrobium	s__Algorimicrobium myxarmorum	RS_GCF_008086205.1	f	aerobe	aerobe	4572
Pusillimonas harenae	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pusillimonas_C;s__Pusillimonas_C harenae	g__Pusillimonas_C	s__Pusillimonas_C harenae	RS_GCF_004153685.1	f	aerobe	aerobe	4571
Streptosporangium saharense	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Streptosporangium;s__Streptosporangium saharense	g__Streptosporangium	s__Streptosporangium saharense	RS_GCF_014203715.1	f	aerobe	aerobe	4571
Carnobacterium iners	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium_A;s__Carnobacterium_A iners	g__Carnobacterium_A	s__Carnobacterium_A iners	RS_GCF_900177385.1	f	facultative anaerobe	aerobe	4571
Peribacillus cavernae	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__DSM-1321;g__Peribacillus;s__Peribacillus cavernae	g__Peribacillus	s__Peribacillus cavernae	RS_GCF_003989135.1	f	aerobe,obligate aerobe	aerobe	4570
Jeotgalicoccus pinnipedialis	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Salinicoccaceae;g__Jeotgalicoccus_A;s__Jeotgalicoccus_A pinnipedialis	g__Jeotgalicoccus_A	s__Jeotgalicoccus_A pinnipedialis	RS_GCF_903994035.1	f	aerobe,microaerophile,facultative anaerobe	aerobe	4569
Lewinella agarilytica	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Lewinella_A;s__Lewinella_A agarilytica	g__Lewinella_A	s__Lewinella_A agarilytica	RS_GCF_900110645.1	f	aerobe	aerobe	4567
Chlorobaculum thiosulfatiphilum	d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobaculum;s__Chlorobaculum thiosulfatiphilum	g__Chlorobaculum	s__Chlorobaculum thiosulfatiphilum	RS_GCF_006265165.1	f	obligate anaerobe,anaerobe	anaerobe	4564
Daejeonella rubra	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Daejeonella;s__Daejeonella rubra	g__Daejeonella	s__Daejeonella rubra	RS_GCF_900103545.1	f	aerobe	aerobe	4560
Methylotenera versatilis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylotenera;s__Methylotenera versatilis	g__Methylotenera	s__Methylotenera versatilis	RS_GCF_000093025.1	f	facultative anaerobe	aerobe	4558
Brachybacterium nesterenkovii	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium nesterenkovii	g__Brachybacterium	s__Brachybacterium nesterenkovii	RS_GCF_900163655.1	f	aerobe	aerobe	4556
Pseudoclavibacter soli	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Pseudoclavibacter_A;s__Pseudoclavibacter_A soli	g__Pseudoclavibacter_A	s__Pseudoclavibacter_A soli	RS_GCF_000423505.1	f	aerobe	aerobe	4556
Halobellus limi	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halobellus;s__Halobellus limi	g__Halobellus	s__Halobellus limi	RS_GCF_004799685.1	f	aerobe	aerobe	4554
Kosakonia oryzae	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__Kosakonia oryzae	g__Kosakonia	s__Kosakonia oryzae	RS_GCF_001658025.1	f	facultative anaerobe	aerobe	4553
Crocinitomix algicola	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Crocinitomix;s__Crocinitomix algicola	g__Crocinitomix	s__Crocinitomix algicola	RS_GCF_001661595.2	f	aerobe,obligate aerobe	aerobe	4552
Peptoniphilus indolicus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus indolicus	g__Peptoniphilus	s__Peptoniphilus indolicus	RS_GCF_000227315.1	f	anaerobe	anaerobe	4551
Pseudomonas indica	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_M;s__Pseudomonas_M indica	g__Pseudomonas_M	s__Pseudomonas_M indica	RS_GCF_002091635.1	f	aerobe	aerobe	4551
Megasphaera cerevisiae	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera cerevisiae	g__Megasphaera	s__Megasphaera cerevisiae	RS_GCF_001045675.1	f	anaerobe	anaerobe	4548
Nonlabens dokdonensis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Nonlabens;s__Nonlabens dokdonensis	g__Nonlabens	s__Nonlabens dokdonensis	RS_GCF_000332115.1	f	aerobe	aerobe	4546
Rhizobium azooxidifex	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mycoplana;s__Mycoplana azooxidifex	g__Mycoplana	s__Mycoplana azooxidifex	RS_GCF_014196765.1	f	facultative anaerobe	aerobe	4543
Oerskovia enterophila	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Cellulomonadaceae;g__Oerskovia;s__Oerskovia enterophila	g__Oerskovia	s__Oerskovia enterophila	RS_GCF_001692445.1	f	aerobe,microaerophile	aerobe	4543
Colwellia mytili	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Cognaticolwellia;s__Cognaticolwellia mytili	g__Cognaticolwellia	s__Cognaticolwellia mytili	RS_GCF_002104475.1	f	aerobe	aerobe	4542
Halodesulfovibrio marinisediminis	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Halodesulfovibrio;s__Halodesulfovibrio marinisediminis	g__Halodesulfovibrio	s__Halodesulfovibrio marinisediminis	RS_GCF_900129975.1	f	obligate anaerobe,anaerobe	anaerobe	4541
Desulfuribacillus stibiiarsenatis	d__Bacteria;p__Firmicutes;c__Desulfuribacillia;o__Desulfuribacillales;f__Desulfuribacillaceae;g__Desulfuribacillus_A;s__Desulfuribacillus_A stibiiarsenatis	g__Desulfuribacillus_A	s__Desulfuribacillus_A stibiiarsenatis	RS_GCF_001742305.1	f	obligate anaerobe	anaerobe	4537
Psychrobacillus psychrodurans	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Psychrobacillus;s__Psychrobacillus psychrodurans	g__Psychrobacillus	s__Psychrobacillus psychrodurans	GB_GCA_900114885.1	f	aerobe	aerobe	4530
Clostridium aceticum	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	g__Clostridium_W	s__Clostridium_W aceticum	RS_GCF_001042715.1	f	anaerobe	anaerobe	4530
Thalassotalea profundi	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Thalassotalea_B;s__Thalassotalea_B profundi	g__Thalassotalea_B	s__Thalassotalea_B profundi	GB_GCA_014653195.1	f	obligate aerobe	aerobe	4529
Porphyrobacter donghaensis	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter;s__Erythrobacter donghaensis	g__Erythrobacter	s__Erythrobacter donghaensis	RS_GCF_002155425.1	f	aerobe	aerobe	4528
Rubellimicrobium mesophilum	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rubellimicrobium;s__Rubellimicrobium mesophilum	g__Rubellimicrobium	s__Rubellimicrobium mesophilum	RS_GCF_000600335.2	f	aerobe	aerobe	4526
Alloprevotella rava	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella rava	g__Alloprevotella	s__Alloprevotella rava	RS_GCF_014195585.1	f	anaerobe	anaerobe	4523
Listeria rocourtiae	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Listeriaceae;g__Listeria_A;s__Listeria_A rocourtiae	g__Listeria_A	s__Listeria_A rocourtiae	RS_GCF_000525975.1	f	facultative anaerobe	aerobe	4522
Chelatococcus caeni	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Chelatococcus_A;s__Chelatococcus_A caeni	g__Chelatococcus_A	s__Chelatococcus_A caeni	RS_GCF_014196925.1	f	aerobe	aerobe	4521
Saccharibacillus deserti	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Saccharibacillus;s__Saccharibacillus deserti	g__Saccharibacillus	s__Saccharibacillus deserti	RS_GCF_013618475.1	f	aerobe,facultative anaerobe	aerobe	4517
Staphylococcus pasteuri	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus_A;s__Staphylococcus_A pasteuri	g__Staphylococcus_A	s__Staphylococcus_A pasteuri	RS_GCF_003970575.1	f	aerobe	aerobe	4515
Phyllobacterium salinisoli	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales_A;f__Rhizobiaceae_A;g__Paramesorhizobium;s__Paramesorhizobium salinisoli	g__Paramesorhizobium	s__Paramesorhizobium salinisoli	RS_GCF_003335045.1	f	aerobe	aerobe	4513
Ruminiclostridium hungatei	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__Acetivibrionaceae;g__Ruminiclostridium;s__Ruminiclostridium hungatei	g__Ruminiclostridium	s__Ruminiclostridium hungatei	RS_GCF_002051585.1	f	anaerobe	anaerobe	4512
Parashewanella tropica	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Parashewanella;s__Parashewanella tropica	g__Parashewanella	s__Parashewanella tropica	RS_GCF_004358445.1	f	facultative anaerobe	aerobe	4510
Paenibacillus popilliae	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_B;s__Paenibacillus_B popilliae	g__Paenibacillus_B	s__Paenibacillus_B popilliae	RS_GCF_000315235.1	f	aerobe,microaerophile	aerobe	4504
Halioglobus pacificus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus_A;s__Halioglobus_A pacificus	g__Halioglobus_A	s__Halioglobus_A pacificus	GB_GCA_014652275.1	f	aerobe	aerobe	4500
Cytobacillus oceanisediminis	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__DSM-18226;g__Cytobacillus;s__Cytobacillus oceanisediminis	g__Cytobacillus	s__Cytobacillus oceanisediminis	RS_GCF_007830235.1	f	aerobe	aerobe	4498
Facklamia miroungae	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia;s__Facklamia miroungae	g__Facklamia	s__Facklamia miroungae	RS_GCF_012396555.1	f	microaerophile	aerobe	4498
Rhodopseudomonas rhenobacensis	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Rhodopseudomonas;s__Rhodopseudomonas rhenobacensis	g__Rhodopseudomonas	s__Rhodopseudomonas rhenobacensis	RS_GCF_014203125.1	f	anaerobe	anaerobe	4495
Streptacidiphilus neutrinimicus	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptomycetales;f__Streptomycetaceae;g__Streptacidiphilus;s__Streptacidiphilus neutrinimicus	g__Streptacidiphilus	s__Streptacidiphilus neutrinimicus	RS_GCF_000787815.1	f	aerobe	aerobe	4493
Parapedobacter luteus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Parapedobacter;s__Parapedobacter luteus	g__Parapedobacter	s__Parapedobacter luteus	RS_GCF_900168055.1	f	aerobe	aerobe	4493
Helicobacter cynogastricus	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_E;s__Helicobacter_E cynogastricus	g__Helicobacter_E	s__Helicobacter_E cynogastricus	RS_GCF_900197855.1	f	aerobe	aerobe	4490
Paenibacillus elgii	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_G;s__Paenibacillus_G elgii	g__Paenibacillus_G	s__Paenibacillus_G elgii	RS_GCF_004000865.1	f	facultative anaerobe	aerobe	4490
Algoriphagus ornithinivorans	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Algoriphagus;s__Algoriphagus ornithinivorans	g__Algoriphagus	s__Algoriphagus ornithinivorans	RS_GCF_900115305.1	f	aerobe	aerobe	4488
Fusobacterium periodonticum	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium periodonticum	g__Fusobacterium	s__Fusobacterium periodonticum	RS_GCF_000160475.1	f	anaerobe	anaerobe	4486
Campylobacter jejuni	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	g__Campylobacter_D	s__Campylobacter_D jejuni	RS_GCF_001457695.1	f	microaerophile	aerobe	4484
Xenorhabdus khoisanae	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Xenorhabdus;s__Xenorhabdus khoisanae	g__Xenorhabdus	s__Xenorhabdus khoisanae	RS_GCF_001037465.1	f	aerobe	aerobe	4482
Fervidobacterium pennivorans	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Thermotogales;f__Fervidobacteriaceae;g__Fervidobacterium;s__Fervidobacterium pennivorans	g__Fervidobacterium	s__Fervidobacterium pennivorans	RS_GCF_000235405.2	f	anaerobe	anaerobe	4481
Ruminococcus flavefaciens	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp002394695	g__Ruminococcus	s__Ruminococcus sp002394695	RS_GCF_902760805.1	f	anaerobe	anaerobe	4480
Legionella parisiensis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__Legionella parisiensis	g__Legionella	s__Legionella parisiensis	RS_GCF_001467945.1	f	microaerophile	aerobe	4479
Paludibacterium paludis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Chromobacteriaceae;g__Paludibacterium;s__Paludibacterium paludis	g__Paludibacterium	s__Paludibacterium paludis	GB_GCA_014652495.1	f	facultative anaerobe	aerobe	4476
Spiroplasma culicicola	d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Spiroplasma_A;s__Spiroplasma_A culicicola	g__Spiroplasma_A	s__Spiroplasma_A culicicola	RS_GCF_000565175.1	f	microaerophile	aerobe	4475
Anoxybacillus vitaminiphilus	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Anoxybacillaceae;g__Anoxybacillus_B;s__Anoxybacillus_B vitaminiphilus	g__Anoxybacillus_B	s__Anoxybacillus_B vitaminiphilus	RS_GCF_003259935.1	f	aerobe	aerobe	4474
Spiroplasma clarkii	d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Spiroplasma_A;s__Spiroplasma_A clarkii	g__Spiroplasma_A	s__Spiroplasma_A clarkii	RS_GCF_002795265.1	f	microaerophile	aerobe	4474
